1004.0,11362050.0,203.28,204.44,202.69,17265520.0,203.35,205.08,202.9,25338630.0,200.81,201.4,198.41,199.2
1017.0,18355210.0,208.46,208.91,207.29,14991570.0,207.67,209.15,207.17,13909560.0,208.89,209.24,206.73,207.48
21.0,52828890.0,115.97,116.5,114.12,38610120.0,114.58,116.25,114.5,54851010.0,116.53,119.99,116.53,117.81
708.0,41976500.0,162.13,167.26,161.84,52228910.0,166.41,169.2,165.27,66454720.0,175.23,177.75,173.8,175.88
1211.0,34320200.0,284.73,289.67,283.89,45765970.0,289.96,294.53,288.35,60154180.0,286.25,299.0,285.85,289.17
472.0,22930630.0,154.0,154.58,152.91,19906170.0,154.9,154.9,153.31,19201820.0,153.84,154.17,152.67,153.73
958.0,22010360.0,204.4,205.97,203.86,45751160.0,203.06,203.4,199.11,64827330.0,209.88,215.31,209.23,209.84
795.0,43177540.0,226.51,228.87,226.0,27363960.0,228.41,229.18,226.63,33290830.0,228.99,229.67,225.1,226.23
1032.0,47539790.0,201.02,212.14,200.83,36547440.0,203.16,206.44,202.59,27883360.0,203.46,205.14,199.67,204.28
1183.0,67964260.0,247.39,252.84,242.61,100423300.0,247.18,251.83,228.0,84188210.0,228.08,228.5,212.61,236.36
677.0,22676520.0,178.5,180.24,178.07,38313330.0,178.65,179.12,177.62,32931110.0,177.32,177.47,173.66,175.24
671.0,31686450.0,174.94,175.85,174.27,24518850.0,175.48,177.12,175.07,32130360.0,177.96,180.0,177.39,180.29
645.0,50565420.0,170.16,170.16,167.07,45635470.0,165.53,167.37,164.7,32234520.0,166.87,168.44,166.5,167.17
88.0,59029400.0,116.9,118.07,116.06,45179400.0,116.37,117.42,115.21,32461350.0,116.26,116.82,115.65,115.2
603.0,20591090.0,175.05,175.08,173.34,26387240.0,174.3,174.87,171.86,41459120.0,172.63,172.92,167.16,170.43
1.0,78291510.0,123.85,124.06,119.22,61292800.0,121.94,123.85,121.21,41365600.0,125.03,125.76,124.32,126.04
621.0,20848660.0,174.17,176.02,174.1,16339690.0,174.68,175.42,174.5,33113340.0,170.8,171.47,169.68,170.1
50.0,63712340.0,115.66,116.49,113.72,73991000.0,112.21,114.3,111.87,46594220.0,113.67,115.37,113.66,113.38
542.0,27215770.0,163.8,163.89,162.61,26729940.0,163.64,164.52,163.48,16564340.0,164.8,164.94,163.63,163.75
882.0,40622910.0,149.56,151.82,148.52,45034370.0,151.29,154.53,149.63,35661200.0,152.5,153.97,150.86,152.88
940.0,22727370.0,191.09,194.46,191.05,23243160.0,193.25,196.5,193.15,19090050.0,194.79,196.37,193.14,196.45
1130.0,33911860.0,296.24,300.6,295.19,36633880.0,297.15,300.58,296.5,29644640.0,293.79,299.96,292.75,299.84
407.0,22539860.0,135.67,135.9,134.84,22163280.0,135.1,135.83,135.1,24487200.0,136.23,136.75,135.98,136.43
361.0,34324350.0,112.31,114.7,112.31,26176690.0,113.29,115.0,112.49,43293350.0,113.84,115.92,113.75,115.04
491.0,32203640.0,143.66,146.74,143.66,24877950.0,146.87,146.87,144.94,21247590.0,145.52,146.07,144.61,145.77
783.0,28595230.0,209.22,210.74,208.33,27595310.0,211.75,213.81,211.47,35034410.0,213.44,217.95,213.16,218.1
614.0,19088170.0,172.15,172.39,171.46,23402510.0,172.5,173.54,172.0,20442740.0,172.4,173.13,171.65,173.63
375.0,30555900.0,116.65,117.2,115.43,28769220.0,115.8,116.33,114.76,21081620.0,115.85,116.51,115.75,115.92
1124.0,24677880.0,280.53,284.25,280.37,12119710.0,284.69,284.89,282.92,23334000.0,284.82,289.98,284.7,291.12
1203.0,53812480.0,284.69,286.95,276.86,32503750.0,277.95,281.68,276.85,45247890.0,276.28,277.25,265.43,273.61
1011.0,16947420.0,204.09,205.87,204.0,16866820.0,204.59,206.11,203.5,14107450.0,204.05,205.09,203.27,204.0
629.0,22342650.0,172.54,173.47,172.08,23589930.0,173.44,175.37,173.05,20523870.0,174.35,175.61,173.93,174.55
415.0,36362440.0,137.89,140.15,137.6,26170690.0,140.0,140.28,138.76,21555370.0,138.78,139.83,138.59,139.37
252.0,24460850.0,95.7,96.5,95.62,28877500.0,96.49,96.89,96.05,23317990.0,96.75,97.65,96.73,97.17
1184.0,100423300.0,247.18,251.83,228.0,84188210.0,228.08,228.5,212.61,71882770.0,236.36,247.69,234.3,250.75
786.0,30149410.0,218.1,219.18,215.11,25682700.0,216.8,217.19,214.03,18965930.0,214.1,216.36,213.84,214.65
37.0,53075960.0,112.17,113.31,111.54,56111590.0,112.03,114.53,112.0,76562170.0,110.15,111.88,107.36,110.23
1117.0,34437040.0,267.78,272.56,267.32,33432810.0,271.46,275.3,270.93,32081110.0,277.0,280.79,276.98,279.57
689.0,30237640.0,167.64,168.75,164.88,34581850.0,164.88,172.01,164.77,26750260.0,172.58,174.23,172.08,170.97
876.0,41740600.0,157.5,158.52,154.55,34499390.0,158.53,159.36,156.48,35637070.0,154.89,158.85,154.23,143.98
1153.0,29706720.0,323.52,324.76,318.95,26356390.0,322.57,325.22,320.26,29421010.0,322.37,323.4,318.0,314.18
841.0,31774720.0,201.92,204.72,201.69,33291640.0,205.97,210.06,204.13,25289270.0,209.98,210.12,206.75,205.55
187.0,26560420.0,109.51,110.73,109.42,26178840.0,110.23,110.98,109.2,31735810.0,109.95,110.42,108.12,108.91
759.0,18000180.0,189.53,191.41,189.31,12506830.0,191.08,191.84,190.9,15009800.0,191.52,192.65,190.42,189.75
1031.0,22481890.0,199.62,202.05,199.15,47539790.0,201.02,212.14,200.83,36547440.0,203.16,206.44,202.59,203.46
337.0,30790930.0,108.53,110.25,108.11,32361930.0,110.08,110.51,109.46,24129630.0,110.31,111.72,109.7,109.88
836.0,36487930.0,211.15,215.18,209.27,38016810.0,216.88,220.45,216.62,52954070.0,219.05,222.36,216.81,209.55
545.0,29491910.0,163.75,164.25,160.56,21610300.0,162.71,162.99,160.52,21905160.0,162.09,162.24,160.36,160.86
674.0,32191070.0,180.29,182.39,180.21,31464170.0,182.59,183.5,179.24,29334630.0,180.32,180.52,177.81,178.5
276.0,23839880.0,108.71,108.9,107.76,27460070.0,108.52,108.93,107.85,18648700.0,107.78,108.44,107.78,108.14
119.0,13596680.0,109.0,109.0,107.95,26639930.0,107.59,107.69,106.18,30912260.0,106.96,109.43,106.86,108.58
1057.0,25643090.0,221.06,222.85,219.44,22187880.0,222.01,223.76,220.37,57977090.0,221.38,222.56,217.47,218.95
423.0,17048800.0,138.85,139.43,138.82,15281850.0,139.3,139.65,138.84,25676720.0,139.41,140.75,139.03,140.72
1086.0,35709870.0,248.97,249.75,242.57,31130520.0,244.76,245.3,241.21,34790520.0,247.24,249.17,237.26,249.54
515.0,21466370.0,150.58,152.44,149.9,18798250.0,151.8,153.84,151.8,15649120.0,153.35,153.93,153.06,153.75
738.0,16859020.0,191.39,192.61,191.15,21480120.0,192.42,192.88,190.44,21584720.0,191.55,191.57,190.22,190.03
1064.0,25361290.0,220.54,220.96,217.28,26318580.0,220.9,224.58,220.79,36187160.0,225.07,228.22,224.2,223.06
808.0,26388050.0,220.24,222.28,219.15,95584080.0,220.78,221.36,217.29,27581270.0,216.82,221.26,216.63,219.75
369.0,23724430.0,116.8,117.4,116.78,26043820.0,116.35,116.51,115.64,14244050.0,115.59,116.52,115.59,116.52
304.0,34494150.0,113.05,114.12,112.51,35951900.0,113.85,113.99,112.44,31048170.0,114.35,114.94,114.0,114.42
95.0,43233950.0,117.64,119.75,116.76,34135230.0,119.2,119.92,118.85,32445680.0,119.27,119.73,117.34,117.33
172.0,25058280.0,101.91,102.91,101.78,40026250.0,103.96,105.18,103.85,38236730.0,104.61,106.31,104.59,105.52
206.0,47844490.0,93.97,94.08,92.4,56770080.0,94.2,95.74,93.68,40984160.0,95.2,95.9,93.82,94.0
788.0,18965930.0,214.1,216.36,213.84,18505780.0,214.65,217.05,214.6,18457720.0,216.6,216.9,215.11,217.15
191.0,29357940.0,108.97,110.61,108.83,27150570.0,109.34,110.5,108.66,32771760.0,110.8,112.34,110.8,111.62
840.0,66072170.0,204.3,204.39,198.17,31774720.0,201.92,204.72,201.69,33291640.0,205.97,210.06,204.13,209.98
1034.0,27883360.0,203.46,205.14,199.67,28813620.0,204.28,207.16,203.84,24431920.0,210.62,212.73,210.03,210.88
222.0,35074380.0,97.22,98.09,96.84,38258300.0,98.67,99.74,98.11,56293490.0,99.68,100.73,98.64,99.44
1242.0,50036510.0,344.72,347.8,334.22,34702230.0,333.25,345.68,332.58,41357180.0,351.46,353.2,344.72,355.15
1139.0,30480880.0,311.85,315.5,309.55,27207250.0,313.59,315.7,312.09,34454120.0,316.27,318.74,315.0,317.19
1088.0,34790520.0,247.24,249.17,237.26,37781330.0,249.54,255.93,249.16,25817950.0,257.33,257.85,255.38,257.05
1151.0,43496400.0,304.3,313.49,302.22,34154130.0,315.31,319.64,313.63,29706720.0,323.52,324.76,318.95,322.57
356.0,26481320.0,109.17,110.09,108.85,34113880.0,110.0,110.03,108.25,26160560.0,109.5,110.36,109.19,109.26
198.0,30576980.0,106.64,108.09,106.06,31416910.0,106.93,106.93,105.52,33655810.0,105.01,106.48,104.62,105.0
1002.0,27316740.0,203.17,204.49,200.65,16935220.0,201.41,203.13,201.36,11362050.0,203.28,204.44,202.69,203.35
855.0,41156140.0,171.51,174.77,170.88,45941750.0,176.73,181.29,174.93,41523580.0,182.66,182.8,177.7,180.29
583.0,44387770.0,159.29,163.6,158.7,44651420.0,163.89,168.07,163.72,35779520.0,167.9,169.65,166.94,169.87
1234.0,21910700.0,320.75,323.44,318.93,26122800.0,324.66,326.2,322.3,21890090.0,324.39,325.62,320.78,323.35
408.0,22163280.0,135.1,135.83,135.1,24487200.0,136.23,136.75,135.98,20769030.0,136.43,137.12,136.11,137.38
1079.0,24377170.0,234.59,237.58,234.29,22367480.0,237.52,240.99,237.32,22684000.0,241.16,242.2,239.62,242.1
1036.0,24431920.0,210.62,212.73,210.03,26919530.0,210.88,213.35,210.32,21564750.0,212.99,213.65,211.6,213.19
163.0,50303500.0,97.65,100.77,97.42,33136130.0,100.51,100.89,99.64,36884490.0,100.58,101.71,100.45,102.37
387.0,25554290.0,119.4,120.09,119.37,29922650.0,120.45,120.45,119.73,21982000.0,120.0,120.81,119.77,119.55
634.0,18653380.0,174.59,175.49,174.49,25302200.0,176.18,177.36,175.65,29512410.0,177.9,179.39,176.14,176.15
348.0,29164190.0,110.12,111.99,110.01,25931710.0,111.95,112.42,111.4,27420550.0,111.36,111.51,110.33,111.13
611.0,25656110.0,169.03,170.44,168.91,23285760.0,170.49,171.0,168.82,34260890.0,169.2,172.89,168.79,172.15
910.0,18958570.0,169.71,171.44,169.49,25323890.0,171.19,173.32,170.99,17154540.0,171.8,172.37,170.3,171.58
5.0,33559770.0,125.72,127.15,125.58,35987630.0,127.74,128.57,127.35,45970470.0,129.08,129.62,128.31,130.97
712.0,56137230.0,178.25,184.25,178.17,42557530.0,185.18,187.67,184.75,28053230.0,184.99,186.22,183.67,186.55
1110.0,29377270.0,258.31,259.53,256.29,16810390.0,261.07,263.31,260.68,18661340.0,263.79,265.89,262.73,267.48
1154.0,26356390.0,322.57,325.22,320.26,29421010.0,322.37,323.4,318.0,27337220.0,314.18,321.55,313.85,323.6
114.0,44654830.0,112.02,112.25,108.98,96197190.0,108.91,109.52,105.81,47507230.0,107.28,107.37,105.57,107.4
48.0,43218350.0,115.93,116.53,114.42,37080720.0,116.25,116.54,115.44,63712340.0,115.66,116.49,113.72,112.21
437.0,19576480.0,143.72,144.27,143.01,19970040.0,143.71,144.12,143.05,19865300.0,143.25,144.89,143.17,144.22
476.0,21895020.0,154.0,154.24,153.31,20118620.0,153.42,154.43,153.33,24452750.0,153.97,154.17,152.38,153.17
234.0,31672220.0,98.53,99.35,98.48,37708360.0,98.69,99.12,97.1,31890740.0,97.32,98.48,96.75,97.82
1252.0,51314210.0,364.41,365.32,353.02,32661520.0,353.25,362.17,351.28,35055820.0,360.08,365.98,360.0,365.12
1206.0,29264340.0,273.61,277.9,272.2,31203580.0,275.87,281.75,274.87,31627180.0,277.2,283.01,277.0,281.8
371.0,14244050.0,115.59,116.52,115.59,18131970.0,116.52,117.8,116.49,20686510.0,117.52,118.02,116.2,116.45
896.0,39914850.0,156.25,158.13,154.11,60800480.0,163.25,166.15,160.23,40613260.0,166.11,169.0,164.56,166.96
959.0,45751160.0,203.06,203.4,199.11,64827330.0,209.88,215.31,209.23,31996320.0,209.84,212.65,208.13,210.89
1122.0,24626950.0,279.5,281.18,278.95,69032740.0,282.23,282.65,278.56,24677880.0,280.53,284.25,280.37,284.69
284.0,25784420.0,108.86,109.1,107.85,21236850.0,108.59,109.32,108.53,23606240.0,108.57,108.75,107.68,107.39
598.0,21884010.0,171.04,171.39,169.64,16041550.0,170.29,170.56,169.56,25047130.0,170.78,173.7,170.78,173.36
133.0,79356010.0,96.2,97.71,95.36,52960810.0,98.41,98.65,95.5,72274300.0,95.1,98.19,93.42,97.06
875.0,51608850.0,155.84,156.77,150.07,41740600.0,157.5,158.52,154.55,34499390.0,158.53,159.36,156.48,154.89
1045.0,21162560.0,210.16,210.45,207.2,20059570.0,206.43,206.98,204.22,19216820.0,208.39,209.48,207.32,212.0
135.0,72274300.0,95.1,98.19,93.42,52099200.0,97.06,97.88,94.94,65648660.0,98.63,101.46,98.37,101.52
419.0,17439210.0,139.06,139.98,138.79,18695500.0,138.95,139.8,138.82,22117750.0,138.74,138.79,137.05,139.25
1096.0,21847230.0,261.55,262.79,260.92,25817590.0,261.13,264.78,261.07,22395560.0,263.75,264.88,262.1,263.68
948.0,27738580.0,199.2,200.14,196.21,17524150.0,198.58,199.85,198.01,25668330.0,199.46,201.37,198.56,199.54
996.0,47800590.0,198.8,200.85,198.15,18220420.0,198.54,200.16,198.17,21070330.0,198.43,199.26,195.29,197.77
1023.0,69281360.0,216.42,221.37,211.3,54017920.0,213.9,218.03,206.74,40862120.0,205.53,206.43,201.63,197.99
73.0,48929200.0,111.34,114.17,110.82,42276880.0,114.0,115.58,113.7,41430660.0,114.33,115.5,114.1,116.7
9.0,73006780.0,132.85,132.92,130.32,115288400.0,121.99,125.5,121.99,50832950.0,126.2,127.09,125.06,125.32
986.0,30684390.0,186.51,191.92,185.77,26220850.0,191.81,195.37,191.62,26932880.0,194.86,196.0,193.6,193.95
813.0,29729270.0,223.82,226.44,223.54,22560440.0,224.79,225.84,224.02,23171020.0,227.95,229.42,226.35,227.25
249.0,25982080.0,95.49,96.47,95.33,27553750.0,95.39,95.4,94.46,30877540.0,94.6,95.66,94.37,95.7
57.0,51861990.0,113.85,114.57,112.44,73230280.0,112.83,113.51,107.86,66300930.0,110.17,111.54,108.73,109.07
20.0,99202400.0,112.95,117.44,112.1,52828890.0,115.97,116.5,114.12,38610120.0,114.58,116.25,114.5,116.53
514.0,25111310.0,149.99,150.44,148.88,21466370.0,150.58,152.44,149.9,18798250.0,151.8,153.84,151.8,153.35
306.0,31048170.0,114.35,114.94,114.0,52411070.0,114.42,114.79,111.55,29800240.0,111.64,113.39,111.55,113.0
264.0,40290580.0,98.25,98.84,96.92,53454620.0,96.82,97.97,96.42,92143920.0,104.27,104.35,102.75,102.83
938.0,23524830.0,189.83,190.08,188.54,27308200.0,191.64,191.68,188.38,22727370.0,191.09,194.46,191.05,193.25
590.0,24332120.0,173.91,175.25,173.6,24358920.0,174.66,176.24,174.33,29422610.0,175.11,176.1,173.14,175.11
1162.0,23495990.0,320.0,324.57,320.0,25141490.0,322.63,324.65,318.21,32426420.0,318.62,320.45,310.5,297.26
801.0,35644510.0,218.01,224.3,216.56,49118510.0,224.94,225.0,219.84,41411350.0,223.52,228.35,222.57,225.75
907.0,22389660.0,171.39,172.48,169.92,21785180.0,169.71,171.26,169.38,24603320.0,171.25,171.7,169.75,169.71
863.0,61759000.0,165.0,170.09,163.33,45968040.0,171.66,171.79,167.0,35474680.0,170.4,171.92,169.02,170.49
856.0,45941750.0,176.73,181.29,174.93,41523580.0,182.66,182.8,177.7,39424260.0,180.29,180.33,177.03,184.46
178.0,32345430.0,105.25,107.29,105.21,25686350.0,106.48,107.07,105.9,25568350.0,105.47,106.25,104.89,106.0
1209.0,29271890.0,281.8,284.54,279.95,28001190.0,285.08,285.83,278.2,34320200.0,284.73,289.67,283.89,289.96
809.0,95584080.0,220.78,221.36,217.29,27581270.0,216.82,221.26,216.63,22811140.0,219.75,222.82,219.7,221.0
681.0,36387880.0,175.04,175.09,171.26,41335980.0,170.0,172.68,168.6,40984540.0,168.39,169.92,164.94,168.07
495.0,35421310.0,145.13,147.16,145.11,25674500.0,147.17,148.28,145.38,24725210.0,145.01,146.16,143.62,144.49
751.0,22551660.0,186.29,187.19,182.91,17675210.0,183.82,187.3,183.42,13954810.0,187.79,187.95,183.54,185.26
111.0,64678220.0,112.18,112.68,109.79,53168580.0,111.94,112.8,110.35,56157370.0,111.07,111.99,108.8,112.02
1050.0,27309400.0,214.84,216.44,211.07,31777930.0,213.86,216.78,211.71,44289650.0,218.07,223.71,217.73,224.8
1003.0,16935220.0,201.41,203.13,201.36,11362050.0,203.28,204.44,202.69,17265520.0,203.35,205.08,202.9,200.81
492.0,24877950.0,146.87,146.87,144.94,21247590.0,145.52,146.07,144.61,19082170.0,145.77,146.7,145.12,145.13
100.0,13046450.0,118.29,118.41,117.6,38063130.0,117.99,119.41,117.75,34806250.0,118.75,118.81,116.86,117.05
161.0,28949760.0,97.2,98.02,96.58,35131460.0,96.86,98.23,96.65,50303500.0,97.65,100.77,97.42,100.51
928.0,39017490.0,184.85,187.33,183.74,26148590.0,185.8,188.39,185.79,31440300.0,188.35,188.99,185.92,186.23
180.0,25568350.0,105.47,106.25,104.89,19354440.0,106.0,106.19,105.06,31154910.0,104.89,107.79,104.88,108.65
570.0,15603520.0,156.06,158.0,155.1,16861450.0,155.97,156.98,155.75,16380570.0,156.35,157.37,155.73,156.73
418.0,21229890.0,139.37,139.77,138.6,17439210.0,139.06,139.98,138.79,18695500.0,138.95,139.8,138.82,138.74
753.0,13954810.0,187.79,187.95,183.54,16543880.0,185.26,186.41,184.28,17426160.0,185.42,188.43,185.2,189.5
1232.0,38399530.0,319.25,321.15,316.47,20254650.0,317.75,322.35,317.21,21910700.0,320.75,323.44,318.93,324.66
654.0,70583530.0,157.07,157.89,150.24,60774900.0,158.5,163.89,157.51,32483310.0,161.95,164.75,161.65,163.05
17.0,42832890.0,122.6,122.64,120.91,69639900.0,121.5,122.57,117.52,123601900.0,117.42,117.7,113.25,112.95
269.0,38018910.0,104.41,106.15,104.41,33770220.0,106.05,106.07,104.0,30148360.0,104.81,105.84,104.77,105.58
302.0,79763890.0,115.12,116.13,114.04,46937190.0,115.19,116.18,113.25,34494150.0,113.05,114.12,112.51,113.85
1049.0,19362290.0,214.05,214.42,212.51,27309400.0,214.84,216.44,211.07,31777930.0,213.86,216.78,211.71,218.07
762.0,15515000.0,189.75,191.87,189.2,16365720.0,191.78,191.8,189.93,20182050.0,189.69,192.55,189.69,191.78
144.0,37190500.0,95.42,96.04,94.28,45870130.0,95.0,96.84,94.08,46418230.0,95.86,97.33,95.19,96.52
120.0,26639930.0,107.59,107.69,106.18,30912260.0,106.96,109.43,106.86,25184090.0,108.58,108.7,107.18,107.01
567.0,21215870.0,154.18,155.44,154.05,17223790.0,154.97,155.49,154.56,16243080.0,155.81,156.73,155.49,156.06
905.0,20940020.0,171.05,171.21,169.25,22224400.0,170.1,171.0,169.7,22389660.0,171.39,172.48,169.92,169.71
917.0,27953810.0,174.32,174.91,172.92,25737560.0,174.28,175.15,172.89,27413060.0,175.69,177.75,173.97,175.94
969.0,36529680.0,186.41,189.7,185.41,26544720.0,186.27,191.75,186.02,33031360.0,189.91,192.47,188.84,186.93
679.0,32931110.0,177.32,177.47,173.66,19620520.0,175.24,176.8,174.94,36387880.0,175.04,175.09,171.26,170.0
28.0,40827260.0,116.04,117.65,115.5,34525630.0,116.43,117.44,116.01,48079330.0,116.1,116.52,114.68,114.08
885.0,26924630.0,152.88,153.7,151.51,32018540.0,150.85,151.27,149.22,28449940.0,150.27,153.39,150.05,153.08
577.0,42357420.0,156.75,157.08,155.02,23907540.0,156.61,157.75,155.96,21888930.0,156.89,157.69,155.5,156.29
207.0,56770080.0,94.2,95.74,93.68,40984160.0,95.2,95.9,93.82,35850220.0,94.0,94.07,92.68,93.37
946.0,21654750.0,198.68,200.74,198.18,20543190.0,200.85,201.0,198.44,27738580.0,199.2,200.14,196.21,198.58
189.0,31735810.0,109.95,110.42,108.12,23553790.0,108.91,109.77,108.17,29357940.0,108.97,110.61,108.83,109.34
588.0,59332210.0,174.0,174.26,171.12,34770480.0,172.37,174.99,171.72,24332120.0,173.91,175.25,173.6,174.66
1191.0,49250500.0,255.6,262.49,252.0,44054640.0,246.5,248.72,239.13,41483490.0,240.34,245.15,236.9,242.8
604.0,26387240.0,174.3,174.87,171.86,41459120.0,172.63,172.92,167.16,41484540.0,170.43,172.14,168.44,169.95
747.0,31632320.0,183.4,184.92,180.73,24378480.0,182.99,186.53,182.54,24987260.0,185.23,187.28,184.03,184.1
843.0,25289270.0,209.98,210.12,206.75,34317760.0,205.55,206.01,202.25,50991030.0,199.0,199.85,193.79,191.63
854.0,44662320.0,174.24,174.95,170.26,41156140.0,171.51,174.77,170.88,45941750.0,176.73,181.29,174.93,182.66
1054.0,39763300.0,220.0,220.79,217.02,21158140.0,217.73,220.13,217.56,18386470.0,219.96,220.82,219.12,221.06
179.0,25686350.0,106.48,107.07,105.9,25568350.0,105.47,106.25,104.89,19354440.0,106.0,106.19,105.06,104.89
